50964	128.80 	45.83 	119.3 	12.0 	12.0 	13.0 	15.0 	14.3 	12.0 	11.0 	10.0 	11.0 	12.7 	13.0 	12.0 
50965	128.30 	45.45 	155.3 	12.0 	12.7 	14.0 	16.6 	17.0 	13.0 	11.0 	10.3 	11.6 	14.0 	13.0 	12.7 
50968	127.97 	45.22 	189.7 	12.0 	11.3 	13.0 	15.7 	15.7 	12.2 	10.7 	10.2 	10.7 	12.6 	13.0 	11.2 
50973	130.60 	45.75 	234.4 	12.0 	12.8 	13.6 	15.0 	14.0 	12.0 	10.7 	11.0 	11.3 	12.0 	13.0 	12.0 
50978	130.93 	45.30 	280.8 	13.4 	14.2 	15.7 	16.7 	16.7 	13.0 	11.7 	11.0 	12.0 	14.3 	14.6 	14.0 
50979	130.23 	45.27 	274.7 	11.0 	12.0 	13.4 	14.6 	15.7 	12.3 	10.0 	9.7 	11.0 	13.0 	13.2 	11.8 
50983	132.97 	45.77 	100.2 	13.7 	13.8 	14.3 	15.0 	14.0 	10.7 	10.0 	10.0 	11.0 	13.3 	14.0 	13.3 
50985	131.87 	45.55 	151.7 	15.0 	14.3 	14.7 	15.7 	16.0 	12.0 	10.0 	10.0 	12.0 	13.9 	15.0 	15.0 
50987	131.13 	45.25 	176.0 	12.2 	13.0 	13.4 	14.3 	14.0 	12.0 	10.1 	10.0 	11.3 	13.0 	14.7 	12.3 
51053	86.40 	48.05 	532.6 	15.0 	14.5 	13.6 	19.7 	16.0 	15.0 	13.8 	12.9 	13.8 	13.9 	14.1 	14.7 
51059	85.87 	47.43 	984.1 	13.1 	14.0 	15.0 	19.0 	17.0 	16.0 	15.0 	14.6 	15.0 	15.0 	15.0 	13.4 
51068	87.47 	47.12 	500.9 	8.8 	9.8 	11.9 	16.3 	14.0 	13.1 	11.5 	11.9 	12.1 	13.0 	13.3 	10.7 
51076	88.08 	47.73 	735.3 	7.6 	8.3 	11.0 	14.0 	13.7 	12.1 	11.3 	11.0 	11.0 	11.7 	10.7 	8.4 
51087	89.52 	46.98 	807.5 	7.0 	8.6 	12.0 	16.0 	16.0 	15.0 	15.0 	15.0 	14.0 	12.9 	11.0 	9.0 
51133	83.00 	46.73 	534.9 	13.2 	13.2 	14.0 	14.9 	12.7 	10.3 	10.3 	9.7 	11.0 	12.2 	13.9 	12.7 
51186	90.38 	46.67 	1218.2 	4.3 	5.7 	8.2 	9.7 	9.8 	9.7 	8.4 	9.0 	8.6 	7.1 	6.3 	4.5 
51232	82.57 	45.18 	336.1 	23.0 	24.9 	25.0 	28.3 	29.0 	24.0 	24.0 	25.0 	26.0 	26.0 	24.0 	22.7 
51238	82.07 	44.90 	531.9 	6.2 	6.1 	7.6 	9.1 	10.0 	10.7 	11.0 	9.9 	7.8 	6.3 	7.0 	6.2 
51243	84.85 	45.62 	449.5 	13.3 	15.8 	19.0 	22.7 	22.0 	19.0 	18.0 	18.5 	19.4 	20.0 	19.2 	14.0 
51329	80.85 	44.05 	640.0 	7.3 	6.9 	9.3 	11.8 	10.3 	8.8 	8.0 	7.7 	8.2 	8.2 	9.7 	6.2 
51330	81.02 	44.97 	1357.8 	8.0 	7.8 	11.0 	15.8 	15.0 	14.6 	13.6 	14.0 	12.7 	13.0 	13.0 	10.6 
51334	82.90 	44.60 	318.6 	6.7 	8.1 	9.9 	13.0 	12.6 	10.7 	10.3 	10.0 	9.5 	9.7 	10.0 	7.3 
51346	84.67 	44.43 	478.7 	6.1 	6.7 	7.2 	9.9 	9.7 	10.3 	10.2 	9.9 	7.9 	7.5 	7.3 	6.0 
51352	85.25 	44.85 	337.1 	5.4 	6.7 	9.0 	14.7 	15.9 	14.0 	13.0 	12.3 	9.9 	9.7 	8.7 	5.7 
51353	86.10 	45.02 	346.0 	4.7 	5.2 	8.3 	12.4 	13.0 	12.4 	12.7 	11.7 	10.0 	8.3 	8.0 	6.0 
51356	86.05 	44.32 	442.9 	5.4 	6.0 	8.0 	12.0 	11.0 	12.0 	12.0 	11.0 	9.0 	8.0 	7.0 	6.0 
51359	86.20 	44.32 	471.4 	5.8 	6.3 	8.0 	11.2 	11.7 	11.7 	11.0 	10.0 	9.0 	8.1 	7.1 	6.0 
51377	87.92 	44.17 	547.0 	6.7 	9.9 	8.0 	11.2 	11.0 	11.3 	10.0 	10.4 	11.9 	8.1 	11.9 	7.0 
51378	89.17 	44.02 	734.9 	7.0 	7.8 	9.2 	12.9 	13.0 	11.9 	11.3 	12.9 	10.9 	11.0 	9.0 	7.2 
51379	89.57 	44.02 	793.5 	9.7 	11.0 	11.1 	15.6 	15.9 	14.0 	12.3 	12.9 	15.5 	14.7 	10.3 	9.0 
51431	81.33 	43.95 	662.5 	9.1 	9.4 	11.2 	13.3 	12.7 	12.0 	10.7 	10.6 	11.0 	11.0 	10.9 	9.0 
