52674	101.58	38.14	1976.1	0.6	0.7	1.5	2.6	4.6	9.3	9.5	7.3	6.6	3.3	1.7	0.6
52679	102.4	37.55	1530.9	0.9	1.2	4	6	9	12	14	12	10	8	4	0.8
52681	103.05	38.38	1367	0.9	0.8	1.5	3	4.2	8	8.7	10.8	4.6	3.5	2.3	0.5
52707	93.41	36.48	2767	2	2	3	3	5	6	7	8	8	7	6	3
52713	95.22	37.51	3173.2	1.1	0.9	2	2.6	5	4.8	6.4	5.2	3.9	1.7	2	0.7
52737	97.22	37.22	2981.5	1.6	1.4	3.3	3.6	5.6	5.5	6.2	11	4.8	3.6	2	1.5
52754	100.08	37.2	3301.5	0.6	0.8	1.7	3.9	5.9	7.8	8.9	10.2	6.6	4	2	0.5
52765	101.37	37.23	2850	3	3	5	6	9	12	12	12	9	7	6	3
52787	102.52	37.12	3045.1	0.7	1.2	1.8	2.6	6.8	7.7	9.1	9.4	7.4	3.2	2	2
52797	104.03	37.11	1630.5	0.9	0.8	3.7	3.2	6.3	8.6	8.5	12.2	9.3	3.3	2	2
52818	94.54	36.25	2807.6	0.3	0.4	1.1	1.3	6	7	8	7	6	3	2	2
52825	96.25	36.26	2790.4	0.5	0.5	0.3	1.8	4.2	5	7	6	2.2	3	2	2
52836	98.06	36.18	3191.1	1	2.2	2.6	4.5	4.8	6	7.9	5.7	4.5	4	3	2
52842	99.05	36.47	3087.6	0.6	0.9	2.2	4.7	5.1	5.3	10.4	7.8	6.2	5	3	3
52856	100.37	36.16	2835	0.8	1.1	2.6	4.3	5.4	7.5	8.6	7.6	5.6	3.9	3	2
52866	101.45	36.43	2295.2	0.7	1.4	3.6	5.5	8	8.5	11.2	12.3	9	4.6	2.5	2
52868	101.26	36.02	2237.1	0.4	0.3	1.6	5	5.2	4.9	6.7	11	7.1	4.3	3	2
52876	102.51	36.19	1813.9	0.9	1	2.7	4.6	8.3	7.3	10.7	14.8	7.5	4.3	2	2
52889	103.53	36.03	1517.2	0.9	1.3	3.6	4.3	9.6	9.7	11.2	17.4	8.7	6.5	2.5	2
52895	104.41	36.34	1398.2	1.4	1.4	2.5	4.2	7.7	11.4	12.3	10.9	6.8	3.9	2.5	2
52908	93.05	35.13	4612.2	2	2	3	4	2.7	5.2	8.5	8.2	5.4	2.8	2.5	2
52943	99.59	35.35	3323.2	2	2	3	4	6.4	8.4	15	12	9	8	5	3
52955	100.45	35.35	3202.9	0.8	1.2	2.5	4.6	7.7	8	9.8	9.6	6.4	5.6	2.5	2
52957	100.39	35.16	3289.4	0.9	1.2	2.5	4.7	5.5	7.8	9	9.5	7	4.8	2.5	2
52968	101.28	35.02	3662.8	1.1	1.5	2.9	4.3	5.9	8.7	10.2	11	8.5	4.2	2.5	2
52974	102.01	35.31	2491.4	1.1	1.4	2.8	5.8	6.9	6.6	9.3	9.4	7.8	4.9	2.5	2
52983	104.09	35.52	1874.4	1	1.3	3.8	7.2	8.9	19.3	16.6	18.2	9.5	6.1	4	2
52984	103.11	35.35	1917	1.1	1.2	4.9	7.3	8.5	9.6	18.9	15.6	8.9	7.5	5	2
52986	103.52	35.22	1886.6	1.2	1.4	4.4	7.4	13.1	9.9	14	26.4	11.4	6	4.2	2
52993	105.05	35.41	2012.2	1.3	1.7	4.1	6.1	7.8	10.4	14.1	16.9	9.6	6.8	4	2
52996	105	35.23	2450.6	1.3	1.5	3.2	7.2	8.6	12	18.4	19.2	10.3	7	3.3	2
53068	111.58	43.39	964.7	0.8	0.7	1.8	3.4	4.8	7.3	8.2	15	5.3	4.6	1.5	0.8
53083	114.09	44.37	1181.6	1	1.2	1.8	3.6	8	8.9	15.5	14.6	6.2	3.8	1.4	0.8
53149	110.08	42.32	1225.2	1	1.2	2.2	3.3	6.6	9	17.1	9.7	8.2	3.2	1.8	0.7
53192	114.57	44.01	1126.1	0.7	0.9	1.6	3.4	6.8	11.2	14.2	17.4	7.3	4.9	2	0.8
53195	111.38	43.52	1036.7	1.2	0.6	1.9	2.3	6	12.1	15.1	11.1	6.9	4.3	1.3	0.8
53231	106.24	41.24	1509.6	0.7	0.7	1.5	2.9	5	11	12	11	5	3.5	1.8	0.8
53276	112.54	42.24	1150.8	0.9	1.9	2.1	2.4	6.6	9.5	14.4	13.4	7.6	4.4	1.7	0.9
53336	108.31	41.34	1288	0.8	1.3	2.3	3	7.5	11.7	14.2	15.5	7.8	6.2	2.1	0.9
53352	110.26	41.42	1376.6	1.4	1.8	2.9	3.7	7.8	11	17	17.8	9.9	4.9	2.4	1.1
53362	111.41	41.32	1490.1	1.2	1.6	2.5	3.3	7.2	10.5	15.8	15.6	9	5.9	2	1.3
53391	114	41.54	1482.7	1.2	1.2	2.4	4.5	8.5	10.6	15.1	9.1	9.5	4.7	2.1	0.9
53399	114.42	41.09	1393.3	0.9	2.1	2	4.5	7.4	14.8	14.5	17.6	11.4	5.2	2	1.3
53420	107.08	40.54	1056.7	1	1.6	2.6	3.3	5.2	8.1	10.6	16.6	11.1	6.4	3.1	1.1
53446	109.51	40.4	1067.2	1.5	1.8	3.7	5.4	9.5	9.4	18.5	20.5	11	7.3	4.3	1.2
53463	111.41	40.49	1063	1.8	3.1	6.2	6.1	6.8	14.6	25.6	27.3	10.6	7.4	3.7	1.8
53478	112.27	40	1345.8	1.3	1.4	3.3	7.9	11.9	11	13.9	18.3	14.6	5.6	3	0.9
53480	113.04	41.02	1419.3	1.1	2	2.8	8	8.1	12.5	14.3	16.8	9.5	4.5	2.7	1.1
53487	113.2	40.06	1067.2	1.3	1.8	2.6	7.4	7.8	9.1	17	15.6	12.5	7.8	3.3	1.1
53502	105.45	39.47	1031.8	0.8	1.5	2.2	3.5	7.3	11	14	11.1	6.2	4	1.7	0.6
53513	107.25	40.45	1039.3	1.2	1.2	2.3	3.2	8.9	9.9	12.4	17.2	9	5.1	2.7	0.8
53519	106.46	39.13	1091	0.8	2	3.3	5	8.5	9.1	19.2	14.4	10.6	6.5	2.4	0.5
53529	107.59	39.06	1380.3	1.2	1.9	3.9	5.5	8.9	10.3	16.3	27.4	10.3	9.1	2.6	1.3
53543	109.59	39.5	1460.4	1.4	2.8	4.4	8.2	8.9	15.2	27	26.4	9.4	8.4	3.4	1
53545	109.44	39.34	1329.3	1.5	2.6	3.3	6.8	8.8	10	27.7	23.5	11.8	9.3	2.6	1.2
53564	111.09	39.23	861.5	1.3	1.7	3.3	5.6	7.3	14.4	22.5	20.8	14.2	5.9	3.9	1.2
53588	113.31	38.57	2208.3	3.7	3.3	5.9	7	12.7	13	21.5	24.3	11.9	10.4	5.5	3.3
53593	114.34	39.5	909.5	1.1	2.1	4.4	5.5	8.9	11.1	17.5	13.1	8.7	8.1	3.6	1.1
53602	105.4	38.5	1561.4	1.4	1.4	2.6	4.8	8.4	11.5	14.8	15.6	8.1	5.6	2.4	1.1
53614	106.13	38.29	1111.4	0.8	1.7	2.9	6.5	7.4	9.9	19.6	12.2	8.4	5.7	2.5	1
53615	106.42	38.48	1101.6	0.7	1	2.7	5.1	10.1	18.2	19.8	12.3	8	6.7	3.4	1.2
53646	109.42	38.14	1057.5	1.4	2.2	4.5	8.6	9.9	11.6	19.3	28	12	7.5	4.7	1.4
53663	111.49	38.55	1401	1.2	1.6	3.9	8.8	7.4	12.8	21.9	19.6	13.2	8.5	4.7	1.5
53664	111.08	38.28	1012.6	1.9	2.5	4.3	11.3	8.5	13.2	24.2	21.3	13.6	10.6	4.4	2.2
53673	112.43	38.44	828.2	1.4	1.8	4.3	7.3	10.2	14.5	21.1	21.3	13.5	7.4	5	1.2
53698	114.25	38.02	81	2.5	4	6.3	7.9	12.9	16.9	28.3	51.1	15.8	14.8	6.8	2.8
53704	105.11	37.32	1225.7	1.6	1	2.2	5.3	6.8	11.8	10.2	14.1	7.6	4.6	1.6	1
53705	105.4	37.29	1183.3	1.6	1	2.4	5.8	6.6	11.4	12.5	18.5	10	5.6	2.7	0.7
53723	107.24	37.47	1347.8	1.1	1.5	4.8	7.1	8.4	10.6	23	16.8	8.2	5.4	3.5	0.9
53725	107.35	37.35	1360.3	1.1	1.5	4.9	6.8	7.6	11.9	21.9	16.6	11	5.9	4.1	0.9
53738	108.1	36.55	1331.4	1.2	1.7	3.8	9.9	11.3	14.4	23.2	22.4	13	7.3	3.6	1.3
53740	109.14	37.56	1111	1.1	1.5	5.1	7.5	8.4	17.7	19.4	16.5	11.7	5.6	4.1	1.2
53754	110.13	37.3	929.7	1.3	1.9	4.6	5.3	10.8	11.7	28.8	20.9	14.3	8.1	4.3	1.7
53764	111.06	37.3	950.8	1.5	2.7	3.9	7.4	11.3	14.7	20.8	22.5	16	8.7	4.9	1.7
53772	112.33	37.47	778.3	2.3	2.6	5.1	8.3	14.1	12.9	26.4	20.6	15.5	9.1	5.1	2.6
53782	113.33	37.51	741.9	2.9	2.9	6.8	7.8	13.5	17.2	28.6	37.5	15	11.3	5.9	2.5
53787	112.59	37.04	1041.4	1.9	2.3	5.4	6.4	9.5	17.3	27.8	31.5	15	8.7	5.1	2.3
53798	114.3	37.04	76.8	2.2	3.2	6.4	9.1	10.5	17	32	42.5	20	14.6	5.2	2.6
53806	105.39	36.34	1854.2	1.2	1.4	4.6	6.7	9.2	13.2	17.1	17.3	10	7.4	4	1.2
53810	105.54	36.59	1343.9	1.1	1.7	3.6	6.6	10	12.1	11.8	13.4	9.2	6	3.4	1.2
53817	106.16	36	1753	1.2	1.2	3.3	7.3	7.8	10.1	13.6	18.3	12.2	7.8	3	1.3
53821	107.18	36.35	1255.6	1.1	1.7	4.2	6.7	10.7	13.7	19.9	20.7	12.7	7.3	4.6	1.6
53845	109.3	36.36	958.5	1.6	2.2	5.5	5.6	11	17.2	22.3	24	18.4	6.8	4.8	1.6
53853	110.57	36.42	1052.7	1.7	2.6	4.4	6.7	8.7	14.6	19.4	29.1	18.8	8.1	5.4	2
53863	111.55	37.02	743.9	1.4	2.3	6.3	9	9.6	14.2	24.1	19.3	15	9.4	4.3	2.5
53868	111.3	36.04	449.5	1.5	2.8	6.7	6.3	12	16.6	20.1	16.4	19	8.3	5.6	2.7
53882	113.04	36.03	991.8	1.7	3.7	5.5	7.2	9.4	15.6	22.9	26.8	15.8	8.3	4	2.6
53898	114.22	36.07	75.5	2.7	3.5	7.8	10.1	12.3	23	47	45.4	16.1	11.2	5.5	3.2
53903	105.43	35.58	1916.5	1	1.5	3.6	6.4	8	11.9	14.6	17.1	10.5	7.5	4.3	0.8
53915	106.4	35.33	1346.6	1	1.6	4	8.9	10.1	13.1	26.3	16.7	11.7	8.6	3.2	1.4
53923	107.38	35.44	1421	1.4	1.8	4.3	9.6	10.6	11.4	25.8	20.6	13.1	7.6	4.5	1.7
53929	107.48	35.12	1206.5	1.9	2.1	4.6	9.3	11.8	11.4	20.3	20.6	12.6	9.1	5.6	2.1
53942	109.3	35.49	1159.8	1.8	3.7	7.4	7.5	12.4	17.1	34.7	17.5	12	8.4	5.6	2.4
53947	109.04	35.05	978.9	1.5	3.4	5.4	10.5	12.7	15.4	21.1	24.5	15.6	8.7	4.7	2.3
53959	111.01	35.02	376	2.7	4.6	6.4	8.8	17.3	14.5	31.1	25.7	21.7	9.8	7.2	3.1
53963	111.22	35.39	433.8	2.5	3.6	7.2	10.8	12.1	14.6	29.6	24.4	14.9	7.8	5.7	3.2
53975	112.24	35.29	659.5	2.7	4.4	6.4	8.7	12.8	13.4	29.1	20.8	14.9	8.2	6.2	3.1
53986	113.53	35.19	72.7	3.2	3.7	6.7	16.4	17.4	22.7	39.7	34.7	20.7	9.9	8	3.2
54012	117.36	44.35	995.9	0.8	0.9	6	7	8	14.8	15.9	14.4	7.2	6.5	2.4	1
54026	120.54	44.34	265	0.6	0.9	5	7.7	9.1	18.7	29	28.1	10.4	7.3	2.5	1.4
54027	119.24	43.59	484.4	0.7	1.9	4	6.9	9.6	19.2	20.7	19.9	13.5	4.9	2.8	1.4
54041	123.04	44.47	149.5	0.6	0.9	3.6	8.1	8.6	13.1	29	21.9	7.8	7.4	3.1	1.4
54049	123.58	44.15	189.3	1.2	1.4	4.9	8.7	7.6	15	29.8	19.8	11	10.2	3.9	2.4
54063	126	44.58	196.6	1.1	1.6	4.7	5.6	10.6	16.4	39.4	25.8	13.7	5.9	3	1.9
54094	129.36	44.34	241.4	2.9	2.1	4.3	6.2	9.3	17	20.7	17.5	10.6	8.3	5.6	3.9
54096	131.09	44.23	496.7	4.1	3.5	5.7	8	11.8	14	20	20.7	13.9	10.4	4.2	4
54102	116.04	43.57	989.5	1	0.8	4	6	11	14	18.6	19.3	6.6	4.6	2.4	1
54115	118.04	43.36	799	1.1	1.9	2.2	8	11	15.5	18.5	27.4	14.9	6.3	1.9	1
54134	121.17	43.36	241	0.8	1.5	2.8	6.5	7.8	16.2	21	20.7	9.4	9.5	3.2	1.9
54135	122.16	43.36	178.5	1.1	1.9	3.5	6.7	7.5	16.3	22.2	31.7	8.7	7.5	4.1	3
54142	123.32	43.3	114.9	1.2	1.9	4.1	8	8.8	13.9	34.3	25.6	13.4	7.7	3.4	2.5
54157	124.2	43.11	164.2	2.6	2.5	5	7.2	10.1	21.7	26.9	32.2	16	8	4.4	3.5
54161	125.13	43.54	236.8	1.7	1.9	4.4	6.4	9.1	17.3	31.3	25.7	14.4	7.7	3.8	2.3
54169	126.01	43.18	271.6	2.3	2.4	4	7.1	8.8	18.2	27.4	27.6	12.1	7.7	5.1	3
54171	126.31	43.42	229.5	2	2	4.7	5.9	9.7	17.2	26.7	21	10.7	6.6	3.1	3.1
54172	126.28	43.57	183.4	1.8	1.8	3.8	6.3	8.7	13.1	25.1	23.5	13	8.4	3.7	2.8
54181	127.2	43.42	295	2.1	3.1	5.7	8.7	9.9	11.5	27.1	18	9.4	7.2	4.5	3.7
54186	128.12	43.22	523.7	2.5	3	6.2	6.1	10.7	14.6	21.5	19.9	22	6.4	3.9	2.6
54192	130.15	43.42	466.8	0.7	0.5	3.5	7	9	15	17	11	8	5	0.3	0.6
54195	129.46	43.2	241.7	4.9	3.3	4.9	10	11.2	15.4	15.6	22.7	13.8	8	4.9	4.4
54208	116.28	42.11	1245.4	1.2	1.7	5.8	5.2	6	10	20.8	24.8	12.7	5.7	2.4	0.8
54213	119.02	42.57	631.8	1	1.9	2.9	5.2	8.1	18.7	19.4	19.4	12.1	5.5	2.2	1.1
54218	118.56	42.16	568	1.3	2	3.4	8	9.7	12.5	19.7	21.2	10.6	9.8	2.2	1.6
54226	120.42	42.2	400.5	0.9	2.4	3.1	6.4	8.8	18.4	26.3	25.1	9.1	7	2.7	1.8
